"Fecha","Hora","RadSol.W.m2","TempAire.C","HumRel.porc","VelViento.m.s","Precipitacion.mm"
2016-02-19,20,0,21.7,74.5,0.65,0
2016-02-19,21,0,21.35,75,0.4,0
2016-02-19,22,0,20.95,77,0,0
2016-02-19,23,0,20.1,81.5,0.2,0
2016-02-20,0,0,19.4,89,0.2,0
2016-02-20,1,0,18.8,90.5,0,0
2016-02-20,2,0,18.6,89.5,0,0
2016-02-20,3,0,17.85,89.5,0,0
2016-02-20,4,0,17.85,90.5,0,0
2016-02-20,5,0,17.5,92.5,0,0
2016-02-20,6,3,17,95,0,0
2016-02-20,7,68.5,17.6,95.5,0.45,0
2016-02-20,8,196,19.2,91.5,0.9,0
2016-02-20,9,477,21.9,80.5,1.1,0
2016-02-20,10,729.5,25.6,66,1.1,0
2016-02-20,11,841,27.1,63.5,1.3,0
2016-02-20,12,931.5,27.85,55.5,2.45,0
2016-02-20,13,946,28.15,53.5,3.35,0
2016-02-20,14,808.5,28.3,55.5,4.25,0
2016-02-20,15,592.5,27.3,57,4.25,0
2016-02-20,16,173,25.5,62,4.05,0
2016-02-20,17,185,24.4,66,4.25,0
2016-02-20,18,11.5,22.5,70,4.05,0
2016-02-20,19,0,21.6,74.5,2.25,0
2016-02-20,20,0,21.15,78,1.1,0
2016-02-20,21,0,20.7,82,0.4,0
2016-02-20,22,0,18.2,91,3.35,0
2016-02-20,23,0,17.65,94,0.65,0
2016-02-21,0,0,17.4,95,0.2,0
2016-02-21,1,0,17.6,95.5,0,0
2016-02-21,2,0,17.4,96.5,0,0
2016-02-21,3,0,17.15,97,0,0
2016-02-21,4,0,17.05,97,0,0
2016-02-21,5,0,17.1,97.5,0,0
2016-02-21,6,4,16.8,97,0,0
2016-02-21,7,33.5,17.45,97.5,0,0
2016-02-21,8,104.5,18.4,96.5,0.2,0
2016-02-21,9,219,19.75,91,0.4,0
2016-02-21,10,386.5,21.85,81,0.65,0
2016-02-21,11,452.5,23.35,76.5,1.3,0
2016-02-21,12,179,21.2,89,0.9,8.4
2016-02-21,13,303.5,21.3,88,1.1,0
2016-02-21,14,243.5,21.85,82.5,1.3,0.2
2016-02-21,15,221.5,22.25,78.5,0.65,0
2016-02-21,16,166,22.15,82,0.9,0
2016-02-21,17,39.5,21.25,85.5,0.9,0
2016-02-21,18,1.5,19.15,93,0.85,0.4
2016-02-21,19,0,18.35,96.5,0,0.2
2016-02-21,20,0,18.35,96,0,0
2016-02-21,21,0,18.4,97,0,0
2016-02-21,22,0,17.95,96.5,0.4,0
2016-02-21,23,0,17.9,96.5,1.1,0
2016-02-22,0,0,17.95,96,1.1,0
2016-02-22,1,0,17.75,97.5,0.2,0
2016-02-22,2,0,17.6,98,0,0
2016-02-22,3,0,17.4,98,0,0
2016-02-22,4,0,17.25,98.5,0,0.2
2016-02-22,5,0,17.2,99,0.2,0.8
2016-02-22,6,2.5,17.1,99,0,0
2016-02-22,7,38.5,17.45,99,0,0
2016-02-22,8,94.5,17.95,98.5,0.2,0
2016-02-22,9,158.5,18.65,96,0.2,0.2
2016-02-22,10,471.5,20.85,88,0.65,0
2016-02-22,11,246.5,21.5,84,1.1,0
2016-02-22,12,427,22.45,84.5,1.3,0
2016-02-22,13,668.5,24.05,76.5,1.55,0
2016-02-22,14,652,24.7,72,2.45,0
2016-02-22,15,373.5,24.45,68.5,2.2,0
2016-02-22,16,105.5,22.95,80,1.75,0
2016-02-22,17,30.5,20.85,85,1.55,0
2016-02-22,18,2.5,18.55,91,2,0
2016-02-22,19,0,17.85,92.5,1.35,0
2016-02-22,20,0,17.95,89,0.85,0
2016-02-22,21,0,17.75,92,0.4,0
2016-02-22,22,0,17.25,95,0,0
2016-02-22,23,0,17.15,96,0,0.2
2016-02-23,0,0,16.7,96,0,0.2
2016-02-23,1,0,16.8,97,0,0
2016-02-23,2,0,16.65,97.5,0.2,0.4
2016-02-23,3,0,16.65,98,0,0
2016-02-23,4,0,16.6,98,0,0
2016-02-23,5,0,16.4,98,0.2,0
2016-02-23,6,4.5,16.35,98,0,0
2016-02-23,7,55.5,16.95,99,0.65,0.2
2016-02-23,8,183,17.75,98.5,1.8,0
2016-02-23,9,266,18.85,97.5,0.9,0
2016-02-23,10,599.5,21.85,85.5,1.35,0
2016-02-23,11,816.5,23.3,79.5,1.55,0
2016-02-23,12,822,25.75,68.5,1.3,0
2016-02-23,13,746.5,26.7,66,1.35,0
2016-02-23,14,424.5,26.55,63.5,1.8,0
2016-02-23,15,556,27.15,58.5,2.25,0
2016-02-23,16,117.5,24.8,65.5,2,0
2016-02-23,17,25,18.55,89,2.9,19.8
2016-02-23,18,5.5,17.85,93.5,0.2,0.2
2016-02-23,19,0,18.55,91.5,0.2,0
2016-02-23,20,0,18.85,93,0.4,0
2016-02-23,21,0,18.9,94.5,0,0
2016-02-23,22,0,18.45,95,0.45,0.8
2016-02-23,23,0,18.15,95.5,0,0
2016-02-24,0,0,17.95,96,0.4,0
2016-02-24,1,0,18.05,96.5,0,0
2016-02-24,2,0,17.5,96.5,0.2,0
2016-02-24,3,0,17.05,96.5,0,0
2016-02-24,4,0,16.7,96.5,0,0
2016-02-24,5,0,16.65,95.5,0.2,0
2016-02-24,6,6,16.3,95.5,0.2,0
2016-02-24,7,78,17,97.5,0.4,0
2016-02-24,8,359.5,19.65,91.5,0.85,0
2016-02-24,9,606,22,85.5,0.9,0
2016-02-24,10,781.5,24.3,74.5,0.9,0
2016-02-24,11,928.5,25.75,69.5,1.35,0
2016-02-24,12,971,27.2,59.5,1.3,0
2016-02-24,13,968,28.6,55,1.55,0
2016-02-24,14,622,27.9,51,2.2,0
2016-02-24,15,307.5,26.75,60,2.9,0
2016-02-24,16,118,25.05,70,2.2,0.2
2016-02-24,17,107,23.75,74,2.25,0
2016-02-24,18,17.5,22.75,80.5,1.75,0
2016-02-24,19,0,21.85,84,0.85,0
2016-02-24,20,0,20.15,84.5,1.55,0
2016-02-24,21,0,19.25,88.5,0.65,0
2016-02-24,22,0,19.15,90.5,0.65,0
2016-02-24,23,0,19.15,91,0.4,0
2016-02-25,0,0,18.55,93.5,0.2,0
2016-02-25,1,0,18.05,95,1.55,0
2016-02-25,2,0,17.4,96,0.65,0
2016-02-25,3,0,17.3,95.5,0.2,0
2016-02-25,4,0,17.25,95.5,0.4,0
2016-02-25,5,0,17,97,0,0
2016-02-25,6,9,17.35,96.5,0.4,0
2016-02-25,7,124,18.7,93.5,0.2,0
2016-02-25,8,275.5,20.3,87.5,0.2,0
2016-02-25,9,582.5,21.7,82,1.1,0
2016-02-25,10,389,21.45,86,1.55,0
2016-02-25,11,579,23.5,78,1.3,0
2016-02-25,12,561,24.45,71.5,1.55,0
2016-02-25,13,804.5,25.45,66.5,1.55,0
2016-02-25,14,653,25.9,61.5,2.25,0
2016-02-25,15,313.5,24.95,68.5,3.6,0
2016-02-25,16,368.5,24.05,70.5,4.5,0
2016-02-25,17,101.5,22.2,72,4,0
2016-02-25,18,13,21.1,76,1.3,0
2016-02-25,19,0,19.95,81.5,0,0
2016-02-25,20,0,19.1,87.5,0.4,0
2016-02-25,21,0,19.2,88,0.2,0
2016-02-25,22,0,18.85,90.5,0.2,0
2016-02-25,23,0,18.35,94.5,0.45,0
2016-02-26,0,0,18,96,0.85,0
2016-02-26,1,0,17.85,96,0.2,0
2016-02-26,2,0,17.6,97,0.2,0
2016-02-26,3,0,17.55,97,0,0
2016-02-26,4,0,17.65,97,0,0
2016-02-26,5,0,17.25,97,0,0
2016-02-26,6,2,17.5,96,0,0
2016-02-26,7,96,18.1,95.5,0.2,0
2016-02-26,8,196.5,19.75,89,0.4,0
2016-02-26,9,286.5,20.5,86.5,0.4,0
2016-02-26,10,620,22.2,84,1.8,0
2016-02-26,11,589.5,23.2,76,1.75,0
2016-02-26,12,318.5,23.35,75,1.1,0
2016-02-26,13,387.5,24.35,71.5,1.1,0
2016-02-26,14,840,25.1,67.5,3.15,0
2016-02-26,15,596.5,24.55,73,4.05,0
2016-02-26,16,315,23.25,74.5,3.8,0
2016-02-26,17,196.5,22.6,76,2.9,0
2016-02-26,18,35.5,20.85,79,2.45,0
2016-02-26,19,0,20.2,81,0.4,0
2016-02-26,20,0,19.7,83.5,0.2,0
2016-02-26,21,0,19.35,87,0,0
2016-02-26,22,0,19,88.5,0,0
2016-02-26,23,0,19.05,89,0,0
2016-02-27,0,0,18.8,89,0,0
2016-02-27,1,0,18.45,90.5,0,0
2016-02-27,2,0,18.1,91.5,0,0
2016-02-27,3,0,17.9,94,0,0
2016-02-27,4,0,18.1,94,0,0
2016-02-27,5,0,17.65,96,0,0
2016-02-27,6,5,17.45,95.5,0,0
2016-02-27,7,72,17.95,96.5,0,0
2016-02-27,8,222.5,19.8,90,0.4,0
2016-02-27,9,306.5,21.15,85.5,0.4,0
2016-02-27,10,804,23.65,74,0.9,0
2016-02-27,11,964,25.8,66,1.55,0
2016-02-27,12,855.5,26.7,64,1.55,0
2016-02-27,13,991.5,28.05,57,2.45,0
2016-02-27,14,721,26.9,64,4,0
2016-02-27,15,678,26.35,65,4.5,0
2016-02-27,16,381,24.7,68,4.7,0
2016-02-27,17,132.5,23.2,69.5,4,0
2016-02-27,18,12,22,76,2.9,0
2016-02-27,19,0,21.45,78.5,0.65,0
2016-02-27,20,0,20.5,83,0,0
2016-02-27,21,0,20.15,85.5,0.2,0
2016-02-27,22,0,19.7,86.5,0.4,0
2016-02-27,23,0,18.9,91,0.2,0.6
2016-02-28,0,0,18.7,90.5,0,0
2016-02-28,1,0,18.5,93.5,0,0
2016-02-28,2,0,18.45,95,0,0
2016-02-28,3,0,17.95,96.5,0,0
2016-02-28,4,0,17.75,96.5,0,0
2016-02-28,5,0,17.85,96,0,0
2016-02-28,6,1.5,17.8,97,0,0
2016-02-28,7,60,18.5,96.5,0,0
2016-02-28,8,247.5,20.45,89.5,0.2,0
2016-02-28,9,352,22.2,84,0.4,0
2016-02-28,10,822.5,23.95,78.5,0.65,0
2016-02-28,11,974.5,26.1,67.5,1.1,0
2016-02-28,12,976,26.9,57.5,2.25,0
2016-02-28,13,863,28.1,52.5,2.9,0
2016-02-28,14,796,27.8,55.5,3.8,0
2016-02-28,15,586,26.45,63,4.25,0
2016-02-28,16,353,24.5,68.5,4.7,0
2016-02-28,17,106.5,22.15,75.5,3.35,0
2016-02-28,18,8,21.05,80,2,0
2016-02-28,19,0,20.45,83.5,2,0
2016-02-28,20,0,20.25,84,0.85,0
2016-02-28,21,0,20.1,84.5,0.4,0
2016-02-28,22,0,20,85.5,0.4,0
2016-02-28,23,0,19.8,86,0.4,0
2016-02-29,0,0,18.9,89.5,0,0
2016-02-29,1,0,18.5,91.5,0,0
2016-02-29,2,0,18.05,93.5,0,0
2016-02-29,3,0,17.85,94.5,0,0
2016-02-29,4,0,17.3,94.5,0,0
2016-02-29,5,0,16.75,97,0,0
2016-02-29,6,6,16.8,97,0,0
2016-02-29,7,103.5,17.75,95,0,0
2016-02-29,8,325,20.05,89.5,0.65,0
2016-02-29,9,543,21.8,81,1.3,0
2016-02-29,10,633,23.7,71.5,1.1,0
2016-02-29,11,649.5,25.25,68.5,0.9,0
2016-02-29,12,634.5,26.25,62.5,1.55,0
2016-02-29,13,726.5,26.9,59,1.75,0
2016-02-29,14,641.5,26.8,60.5,3.1,0
2016-02-29,15,460.5,25.9,65.5,3.8,0
2016-02-29,16,287,24.35,68.5,4,0
2016-02-29,17,95,22.7,73.5,4,0
2016-02-29,18,11,21.7,76.5,2.45,0
2016-02-29,19,0,21.05,81,0.9,0
2016-02-29,20,0,20.6,83,0.2,0
2016-02-29,21,0,19.9,86.5,0,0
2016-02-29,22,0,19.45,88.5,0,0
2016-02-29,23,0,19.15,90.5,0.2,0
2016-03-01,0,0,19.25,91,0.2,0
2016-03-01,1,0,19.05,92.5,0,0
2016-03-01,2,0,18.85,93,0,0
2016-03-01,3,0,18.2,95.5,0,0
2016-03-01,4,0,17.75,96.5,0,0
2016-03-01,5,0,17.85,96.5,0,0
2016-03-01,6,2,17.7,97,0,0
2016-03-01,7,58.5,18.15,97,0,0
2016-03-01,8,227.5,19.75,93.5,0.2,0
2016-03-01,9,649.5,22.5,82.5,1.1,0
2016-03-01,10,445,23.15,77.5,0.9,0
2016-03-01,11,706.5,25.2,69.5,1.1,0
2016-03-01,12,807.5,26.9,63,1.8,0
2016-03-01,13,845,26.9,61.5,2.7,0
2016-03-01,14,813,27.5,58.5,2.7,0
2016-03-01,15,577,26.9,63,3.8,0
2016-03-01,16,303,25.35,67,3.8,0
2016-03-01,17,153.5,23.05,72.5,3.8,0
2016-03-01,18,18,21.6,76.5,3.8,0
2016-03-01,19,0,21.05,77.5,1.8,0
2016-03-01,20,0,20.5,80.5,0.65,0
2016-03-01,21,0,19.6,84.5,0.2,0
2016-03-01,22,0,18.6,89.5,0.2,0
2016-03-01,23,0,18.5,89.5,0.4,0
2016-03-02,0,0,18.15,91,0.2,0
2016-03-02,1,0,17.8,92.5,0,0
2016-03-02,2,0,17.55,94,0,0
2016-03-02,3,0,17.1,95,0.2,0
2016-03-02,4,0,17.55,95.5,0,0
2016-03-02,5,0,17.3,96,0,0
2016-03-02,6,5.5,17.35,96,0,0
2016-03-02,7,85,18,95.5,0.2,0
2016-03-02,8,295,19.95,88.5,0.65,0
2016-03-02,9,568.5,22.55,77,0.65,0
2016-03-02,10,834,24.35,71.5,1.1,0
2016-03-02,11,929,26.7,66.5,1.1,0
2016-03-02,12,904,27.85,57,1.55,0
2016-03-02,13,957.5,29.05,48.5,2,0
2016-03-02,14,848,29,46,2.65,0
2016-03-02,15,658,27.65,60,4,0
2016-03-02,16,405.5,25.45,61.5,4.95,0
2016-03-02,17,125.5,23.4,68.5,3.35,0
2016-03-02,18,16.5,22.15,74,1.1,0
2016-03-02,19,0,21.25,76.5,0.65,0
2016-03-02,20,0,20.25,82,0,0
2016-03-02,21,0,19.65,86,0.2,0
2016-03-02,22,0,19.65,85,0,0
2016-03-02,23,0,18.8,88,0.2,0
2016-03-03,0,0,18.4,90.5,0.2,0
2016-03-03,1,0,18.15,93,0.4,0
2016-03-03,2,0,18.1,94,0.2,0
2016-03-03,3,0,18,93,0,0
2016-03-03,4,0,17.85,94.5,0.2,0
2016-03-03,5,0,17.65,95,0.2,0
2016-03-03,6,4.5,17.45,96,0,0
2016-03-03,7,61,18.1,96,0,0
2016-03-03,8,252,20.1,89,0.2,0
2016-03-03,9,521.5,22.4,80.5,0.4,0
2016-03-03,10,596.5,24.15,76.5,1.55,0
2016-03-03,11,854.5,25.4,67,1.75,0
2016-03-03,12,699,26.3,61,2.25,0
2016-03-03,13,831,27.3,61,2.25,0
2016-03-03,14,621.5,26.75,62.5,3.1,0
2016-03-03,15,522.5,26.45,62,3.55,0
2016-03-03,16,402,25.65,64,3.55,0
2016-03-03,17,170,23.55,69.5,4.25,0
2016-03-03,18,11.5,22.2,75,1.55,0
2016-03-03,19,0,21.5,78,0.9,0
2016-03-03,20,0,21,81.5,0.65,0
2016-03-03,21,0,20.55,84,0.4,0
2016-03-03,22,0,20.15,86.5,0.4,0
2016-03-03,23,0,19.85,89,0.2,0
2016-03-04,0,0,19.5,91,0.4,0
2016-03-04,1,0,18.75,93,0,0
2016-03-04,2,0,18.95,93,0.2,0
2016-03-04,3,0,18.85,93.5,0,0
2016-03-04,4,0,18,96,0,0
2016-03-04,5,0,17.9,96,0,0
2016-03-04,6,3,17.8,97,0.2,0
2016-03-04,7,54.5,18.25,97,0.45,0
2016-03-04,8,306,20.45,91.5,0.4,0
2016-03-04,9,464.5,21.3,86.5,1.35,0
2016-03-04,10,805,24.3,75,1.35,0
2016-03-04,11,889,26.55,64.5,1.1,0
2016-03-04,12,953,27.1,61.5,2,0
2016-03-04,13,527,26.8,57.5,3.1,0
2016-03-04,14,693.5,26.9,62.5,3.8,0
2016-03-04,15,395.5,25.35,64,4.45,0
2016-03-04,16,342,24.15,68.5,4.25,0
2016-03-04,17,61.5,22.8,72,2,0
2016-03-04,18,8.5,21.95,75.5,0.65,0
2016-03-04,19,0,20.35,82,0.65,0
2016-03-04,20,0,19.6,87.5,0,0
2016-03-04,21,0,19.4,87.5,0.2,0
2016-03-04,22,0,18.9,88.5,0.2,0
2016-03-04,23,0,18.65,90,0,0
2016-03-05,0,0,18.3,91.5,0,0
2016-03-05,1,0,17.75,93.5,0,0
2016-03-05,2,0,17.6,95,0,0
2016-03-05,3,0,17.55,94.5,0.2,0
2016-03-05,4,0,17.2,95.5,0,0
2016-03-05,5,0,17.15,95.5,0,0
2016-03-05,6,3.5,17.25,95.5,0,0
2016-03-05,7,109.5,18.45,93.5,0.2,0
2016-03-05,8,306,20.45,83.5,0.4,0
2016-03-05,9,704,23.4,76.5,1.1,0
2016-03-05,10,721.5,24.4,71.5,0.9,0
2016-03-05,11,825,26.15,67.5,1.75,0
2016-03-05,12,1035.5,27.5,58,1.8,0
2016-03-05,13,891,28,53,2.45,0
2016-03-05,14,792,27.7,57,3.55,0
2016-03-05,15,571.5,26.85,59.5,4,0
2016-03-05,16,259,25.25,64,4.05,0
2016-03-05,17,101,23.45,69,4,0
2016-03-05,18,13.5,22.45,72,2.7,0
2016-03-05,19,0,21.4,79.5,1.35,0.2
2016-03-05,20,0,19.15,87.5,0.65,0
2016-03-05,21,0,18.85,89,0.9,0
2016-03-05,22,0,18.45,90.5,2.9,0
2016-03-05,23,0,17.8,94,0.65,0
2016-03-06,0,0,17.5,96,0.4,0
2016-03-06,1,0,17.3,96,0.4,0
2016-03-06,2,0,16.95,97,0.2,0
2016-03-06,3,0,17.1,98,0.65,0
2016-03-06,4,0,17.3,97,0.4,0
2016-03-06,5,0,17.5,97.5,0,0
2016-03-06,6,2,17.5,97.5,0.2,0
2016-03-06,7,52.5,18,97,0.4,0
2016-03-06,8,206.5,19.4,91.5,0.4,0
2016-03-06,9,307.5,20.3,89,0.9,0
2016-03-06,10,371,21.45,81.5,1.1,0.2
2016-03-06,11,608.5,22.7,77.5,2,0
2016-03-06,12,702.5,24.45,71,1.3,0
2016-03-06,13,748,25.4,64.5,2,0
2016-03-06,14,484,25.85,61,2.25,0
2016-03-06,15,490,25.75,63,3.35,0
2016-03-06,16,360.5,25.1,65,3.8,0
2016-03-06,17,139.5,23.4,68.5,3.35,0
2016-03-06,18,12,22,74.5,1.1,0
2016-03-06,19,0,19.6,83,3.55,0
2016-03-06,20,0,18.7,82.5,6.25,0
2016-03-06,21,0,17.9,83.5,3.15,0
2016-03-06,22,0,16.8,90,0.2,0
2016-03-06,23,0,16.4,90.5,0.85,0
2016-03-07,0,0,15.6,94.5,0.2,0
2016-03-07,1,0,15.3,94,0.2,0
2016-03-07,2,0,15.65,93,0,0
2016-03-07,3,0,15.6,91.5,0.2,0
2016-03-07,4,0,15.2,93,0,0
2016-03-07,5,0,15.15,92.5,0.2,0
2016-03-07,6,4,14.85,93.5,0,0
2016-03-07,7,87,16.2,93,0,0
2016-03-07,8,253.5,18.2,88.5,0.4,0
2016-03-07,9,639,21.95,74,1.35,0
2016-03-07,10,564,23,71,1.3,0
2016-03-07,11,776.5,25.05,65.5,1.1,0
2016-03-07,12,719.5,26,59,1.75,0
2016-03-07,13,528,25.85,56.5,2,0
2016-03-07,14,588.5,26.15,59,2.7,0
2016-03-07,15,552,25.95,61,3.55,0
2016-03-07,16,413.5,24.4,63,4.25,0
2016-03-07,17,147,22.35,69,3.55,0
2016-03-07,18,10,20.85,78.5,1.75,0
2016-03-07,19,0,20.2,82.5,0.9,0
2016-03-07,20,0,19.7,86,0.9,0
2016-03-07,21,0,19.2,88,0.4,0
2016-03-07,22,0,19.05,88,0.4,0
2016-03-07,23,0,18.8,89.5,0.2,0
2016-03-08,0,0,18.15,92,0.2,0
2016-03-08,1,0,17.7,94,0.2,0
2016-03-08,2,0,17.6,95,0,0
2016-03-08,3,0,17.35,96,0,0
2016-03-08,4,0,17,97,0.2,0
2016-03-08,5,0,16.7,97.5,0.4,0
2016-03-08,6,10,16.8,98,0,0
2016-03-08,7,142,18.35,94.5,0.2,0
2016-03-08,8,258.5,20.2,87,0.65,0
2016-03-08,9,291.5,20.4,86.5,1.1,0
2016-03-08,10,615.5,21.65,80,1.8,0
2016-03-08,11,777,24,69.5,1.55,0
2016-03-08,12,792.5,25.1,63.5,2,0
2016-03-08,13,789,26.1,62.5,2,0
2016-03-08,14,703,25.7,66,2.9,0
2016-03-08,15,575,24.95,67.5,4.25,0
2016-03-08,16,269.5,23.3,70,4.05,0
2016-03-08,17,29.5,22.05,73.5,2.25,0
2016-03-08,18,6.5,20.75,78,1.55,0
2016-03-08,19,0,19.6,84,1.35,0
2016-03-08,20,0,19.3,85,0.2,0
2016-03-08,21,0,18.8,86.5,0.2,0
2016-03-08,22,0,18.85,85.5,0,0
2016-03-08,23,0,18.45,87.5,0,0
2016-03-09,0,0,17.4,90.5,0,0
2016-03-09,1,0,17,91,0,0
2016-03-09,2,0,16.5,93,0,0
2016-03-09,3,0,15.9,94,0,0
2016-03-09,4,0,15.6,94.5,0,0
2016-03-09,5,0,15.5,95.5,0,0
2016-03-09,6,5.5,15.3,96,0.2,0
2016-03-09,7,120,16.75,95.5,0.2,0
2016-03-09,8,238,17.8,93.5,1.35,0
2016-03-09,9,568,21.6,79.5,1.1,0
2016-03-09,10,851.5,25,66,0.9,0
2016-03-09,11,933,27.4,60.5,1.3,0
2016-03-09,12,979,28.45,54,1.55,0
2016-03-09,13,967.5,29.1,50,2.65,0
2016-03-09,14,813.5,28.4,50,4,0
2016-03-09,15,633.5,27.5,57.5,4.25,0
2016-03-09,16,411,25.75,64,4.45,0
2016-03-09,17,198,23.8,66,4.25,0
2016-03-09,18,12,22.4,72.5,2.45,0
2016-03-09,19,0,21.75,77.5,1.3,0
2016-03-09,20,0,20.4,79.5,3.35,0
2016-03-09,21,0,19.8,82,1.75,0
2016-03-09,22,0,18.65,88,1.8,0
2016-03-09,23,0,18.4,87,0.65,0
2016-03-10,0,0,17.05,93,0.65,0
2016-03-10,1,0,17.25,92,1.1,0
2016-03-10,2,0,16.9,94,1.8,1
2016-03-10,3,0,16.5,93.5,0.45,0
2016-03-10,4,0,16.25,95,0.2,0
2016-03-10,5,0,15.5,95.5,0.9,0
2016-03-10,6,8.5,15.15,95.5,0,0.2
2016-03-10,7,153.5,16.75,95,0.2,0
2016-03-10,8,406.5,19,91.5,1.1,0
2016-03-10,9,647,21.15,81.5,1.8,0
2016-03-10,10,862,23.65,70,1.8,0
2016-03-10,11,759,25.3,66,1.55,0
2016-03-10,12,803.5,26.15,63,2,0
2016-03-10,13,648.5,26.9,56.5,2.45,0
2016-03-10,14,818,27.8,55,3.6,0
2016-03-10,15,414.5,26,59.5,4.05,0
2016-03-10,16,386.5,25.8,57,4.25,0
2016-03-10,17,237.5,24.4,64,4.05,0
2016-03-10,18,20.5,22.55,70.5,1.1,0
2016-03-10,19,0,21.35,75.5,1.3,0
2016-03-10,20,0,21,77,1.1,0
2016-03-10,21,0,20.1,83.5,0.65,0
2016-03-10,22,0,18.45,90.5,1.55,0
2016-03-10,23,0,18.4,91.5,0.9,0
2016-03-11,0,0,18.65,89,2,0
2016-03-11,1,0,18.1,91,1.3,0
2016-03-11,2,0,17.7,93.5,0.4,0
2016-03-11,3,0,17,96.5,0.4,0
2016-03-11,4,0,17.2,95.5,0,0
2016-03-11,5,0,17.2,96,0.2,0
2016-03-11,6,10,16.95,97,0.2,0
2016-03-11,7,69,17.6,95.5,0.4,0
2016-03-11,8,185.5,19.3,88.5,0.2,0
2016-03-11,9,585,22.25,76.5,0.65,0
2016-03-11,10,475.5,23.75,68,0.65,0
2016-03-11,11,750,25.45,62.5,1.1,0
2016-03-11,12,836,27.35,55.5,1.55,0
2016-03-11,13,731,28.1,53.5,1.3,0
2016-03-11,14,702.5,27.95,50.5,2.7,0
2016-03-11,15,569,27.55,52,3.35,0
2016-03-11,16,380,26.4,59.5,4.05,0
2016-03-11,17,152.5,24.5,62.5,3.35,0
2016-03-11,18,16,22.6,68,1.35,0
2016-03-11,19,0,21.75,72,1.1,0
2016-03-11,20,0,20.7,78,0.65,0
2016-03-11,21,0,19.7,84,0,0
2016-03-11,22,0,19.1,86,0,0
2016-03-11,23,0,18.7,87,0,0
2016-03-12,0,0,18.7,88,0,0
2016-03-12,1,0,18.35,90,0,0
2016-03-12,2,0,17.65,92,0,0
2016-03-12,3,0,17.65,92.5,0,0
2016-03-12,4,0,17.2,93,0,0
2016-03-12,5,0,16.95,94,0,0
2016-03-12,6,7.5,16.45,95.5,0,0
2016-03-12,7,107.5,18.15,93,0,0
2016-03-12,8,358,20.55,82.5,0.65,0
2016-03-12,9,606,22.55,73.5,0.85,0
2016-03-12,10,646.5,24.8,67,0.65,0
2016-03-12,11,613,25.25,64,1.3,0
2016-03-12,12,692.5,27.05,56.5,1.1,0
2016-03-12,13,927,28.25,51,2.25,0
2016-03-12,14,785.5,28.55,47,2.7,0
2016-03-12,15,595.5,28.25,49.5,3.35,0
2016-03-12,16,363.5,26.6,54.5,4.25,0
2016-03-12,17,144.5,24.8,56,3.1,0
2016-03-12,18,12.5,23.45,61,0.9,0
2016-03-12,19,0,21.6,71.5,1.1,0
2016-03-12,20,0,20.9,76,0.65,0
2016-03-12,21,0,20.55,78.5,0.4,0
2016-03-12,22,0,19.95,82.5,0,0
2016-03-12,23,0,19.55,85,0,0
2016-03-13,0,0,19.15,87,0,0
2016-03-13,1,0,19.1,87.5,0,0
2016-03-13,2,0,18.85,89,0.2,0
2016-03-13,3,0,18.95,87.5,0,0
2016-03-13,4,0,18.55,88,0,0
2016-03-13,5,0,18.4,86,0,0
2016-03-13,6,12,17.5,87.5,0,0
2016-03-13,7,141,18.5,87.5,0.2,0
2016-03-13,8,286,20.4,81.5,0.4,0
2016-03-13,9,601,22.3,74.5,0.4,0
2016-03-13,10,638,23.9,69.5,1.3,0
2016-03-13,11,886.5,25.9,60.5,1.55,0
2016-03-13,12,957,27.3,55,1.8,0
2016-03-13,13,912.5,28.7,48,2.2,0
2016-03-13,14,792,28.55,49.5,3.1,0
2016-03-13,15,597.5,28,53.5,3.8,0
2016-03-13,16,311.5,25.3,60.5,4,0
2016-03-13,17,81.5,22.7,69,3.15,0
2016-03-13,18,15.5,21.1,76.5,2.2,0
2016-03-13,19,0,20.25,81.5,0.65,0
2016-03-13,20,0,20.2,83,0.65,0
2016-03-13,21,0,20,84.5,0.4,0
2016-03-13,22,0,19.85,85.5,0.2,0
2016-03-13,23,0,19.7,86.5,0,0
2016-03-14,0,0,19.6,87,0,0
2016-03-14,1,0,18.75,89.5,0.2,0
2016-03-14,2,0,18.35,91,0,0
2016-03-14,3,0,17.95,92.5,0,0
2016-03-14,4,0,17.6,94.5,0,0
2016-03-14,5,0,17.7,95,0,0
2016-03-14,6,8.5,17.4,95.5,0,0
2016-03-14,7,71,17.8,95.5,0.45,0
2016-03-14,8,248.5,19.5,89.5,0.65,0
2016-03-14,9,209,20.2,87,0.9,0
2016-03-14,10,681,22.9,74.5,0.9,0
2016-03-14,11,642,24.6,68,0.9,0
2016-03-14,12,592.5,25.1,64.5,2.45,0
2016-03-14,13,821.5,26.95,56.5,2.25,0
2016-03-14,14,765.5,27.1,57,3.8,0
2016-03-14,15,454,25.75,63,3.8,0
2016-03-14,16,419,24.7,65.5,3.8,0
2016-03-14,17,155,22.7,71,3.15,0
2016-03-14,18,26,21.6,75.5,0.85,0
2016-03-14,19,0,20.3,79,0.4,0
2016-03-14,20,0,19.65,82,0.4,0
2016-03-14,21,0,19.25,83.5,0.2,0
2016-03-14,22,0,19.25,85,0,0
2016-03-14,23,0,19.2,87,0,0
2016-03-15,0,0,18.65,89,0,0
2016-03-15,1,0,18.05,91.5,0.2,0
