"Fecha","Hora","RadSol.W.m2","TempAire.C","HumRel.porc","VelViento.m.s","Precipitacion.mm"
2016-05-16,4,0,19.15,97.5,0.2,0.25
2016-05-16,5,0,18.95,97.5,0.4,0
2016-05-16,6,25,19.1,98,0.2,0
2016-05-16,7,75.5,20.1,96,0.4,0
2016-05-16,8,338,22.9,88.5,0.4,0
2016-05-16,9,649.5,27.15,68,0.2,0
2016-05-16,10,782,29.5,57.5,0.4,0
2016-05-16,11,841,30.5,56.5,0.4,0
2016-05-16,12,870,31.5,52.5,0.4,0
2016-05-16,13,217.5,29.3,66.5,0.2,0.25
2016-05-16,14,520.5,28.3,70,0.4,0.25
2016-05-16,15,586.5,30.25,60.5,0.65,0
2016-05-16,16,256.5,29.25,62,0.9,0
2016-05-16,17,23,22.45,88,0.65,2.28
2016-05-16,18,0,20.75,93,0.2,0
2016-05-16,19,0,20.3,95,0.4,0
2016-05-16,20,0,19.95,95.5,0.4,0
2016-05-16,21,0,19.85,96,0.4,0
2016-05-16,22,0,19.65,96,0.4,0.25
2016-05-16,23,0,19.6,96.5,0,0
